user_id,song_id,listen_count,timestamp,interaction,genres,hashtag
75,277,2,2024-02-05 05:21:23.169441,2,"['Country', 'Acoustic', 'Ambient', 'Metal', 'Hip-Hop', 'EDM', 'Latin', 'Alternative', 'Afrobeats', 'Funk', 'Pop', 'Classical', 'Opera', 'DrumAndBass', 'Chillstep', 'Trap', 'Blues', 'Ska']","#Dreamy,#RawEmotions,#LostInThought,#MusicMood"
90,348,1,2024-05-04 13:12:23.169444,-1,[],"#StoryOfMyLife,#RawEmotions,#Heartbreak,#Mood,#AloneButNotLonely,#Emotional,#ViralSound,#HealingThroughMusic"
67,325,1,2024-12-25 13:01:23.169447,1,"['Blues', 'Indie', 'Trap', 'House', 'Hip-Hop', 'Dancehall', 'Electronic', 'Ambient', 'Metal']","#LateNightVibes,#RawEmotions,#Emotional,#LoveSong,#SadBoyHours,#Relatable,#Soulful,#MusicMood"
92,370,1,2024-06-29 08:21:23.169450,-1,"['Dancehall', 'DrumAndBass', 'World', 'Folk', 'Trap', 'Latin', 'Jazz', 'Pop', 'Lo-fi', 'R&B', 'Synthwave', 'Funk', 'Afrobeats', 'EDM', 'Opera', 'Dubstep', 'Indie', 'Metal', 'K-Pop']","#RawEmotions,#LostInThought,#ViralSound,#LostAndFound,#InMyFeelings,#SelfReflection,#OnMyMind,#BrokenHeart,#LoveSong,#LifeFeels,#FeelingsMatter,#DeepThoughts,#Mood,#HealingThroughMusic,#ChillVibes"
51,205,1,2024-04-24 23:18:23.169454,-1,"['Chillstep', 'Acoustic', 'EDM', 'Grunge', 'Soul']","#FeelingsMatter,#StoryOfMyLife,#CryingInTheClub"
49,157,0,2025-01-15 11:37:23.169457,-1,"['Afrobeats', 'DrumAndBass', 'Grunge', 'Lo-fi']","#LostInThought,#InnerPeace,#LoveSong,#LostAndFound,#Heartbreak,#SelfReflection,#ViralSound,#TikTokViral,#MusicToFeelTo,#InMyFeelings,#HealingThroughMusic,#Mood"
76,177,1,2024-06-27 04:05:23.169460,-1,"['Pop', 'Funk', 'Reggae', 'Techno', 'Acoustic', 'Lo-fi', 'Hip-Hop', 'Opera', 'Latin', 'Ska']","#OnMyMind,#Heartbreak,#Dreamy,#FeelsTrain,#LateNightVibes,#Mood"
97,160,1,2024-08-17 16:21:23.169463,-1,"['Latin', 'World', 'Dubstep', 'Soul', 'Rock', 'Techno', 'Electronic', 'Trap', 'Opera', 'House', 'Ska', 'Dancehall', 'Reggae']","#Mood,#MusicToFeelTo,#Emotional,#StoryOfMyLife,#Dreamy,#SelfReflection,#JustVibing,#HealingThroughMusic,#LifeFeels,#ViralSound"
80,361,1,2024-03-26 21:43:23.169466,-1,"['Blues', 'Metal', 'Chillstep', 'Trance', 'Pop', 'Latin', 'R&B', 'Funk', 'DrumAndBass', 'Disco', 'K-Pop', 'Emo', 'Country', 'Grunge', 'Lo-fi', 'Ambient', 'EDM', 'Synthwave']","#MusicToFeelTo,#ViralSound,#HealingThroughMusic,#Relatable,#InnerPeace,#DeepThoughts"
78,362,0,2024-10-06 15:16:23.169470,-1,"['Trance', 'Latin', 'Electronic', 'Acoustic', 'Alternative', 'Chillstep', 'Indie', 'Trap']","#Relatable,#Soulful,#LostInThought,#MusicMood,#Heartbreak,#LateNightVibes,#SelfReflection,#LifeFeels,#SadBoyHours,#Mood,#InMyFeelings,#LostAndFound,#StoryOfMyLife,#InnerPeace"
56,486,0,2024-05-14 08:51:23.169473,-1,"['Electronic', 'World', 'Hip-Hop', 'Dubstep', 'House', 'Trance', 'Disco', 'Funk', 'Blues', 'Metal', 'Rock', 'DrumAndBass', 'Ska', 'Classical', 'Folk', 'Grunge']","#HealingThroughMusic,#Heartbreak,#RawEmotions,#Mood,#BrokenHeart,#OnMyMind,#SadBoyHours,#LostAndFound,#Emotional,#FeelingsMatter,#InMyFeelings"
0,140,0,2024-06-11 05:28:23.169476,1,['Techno'],"#HealingThroughMusic,#LostAndFound,#CurrentMood,#StoryOfMyLife"
74,320,0,2024-11-04 15:07:23.169479,-1,[],"#ChillVibes,#StoryOfMyLife,#BrokenHeart,#CurrentMood,#InnerPeace,#DeepThoughts"
0,374,3,2024-07-29 15:46:23.169483,-1,"['House', 'Folk', 'Funk', 'Chillstep', 'Alternative', 'Latin', 'Metal', 'Blues', 'Afrobeats', 'Opera', 'Indie']","#BrokenHeart,#MusicToFeelTo,#AloneButNotLonely"
87,249,1,2024-10-29 10:51:23.169489,1,"['Metal', 'Trance', 'Soul', 'Pop', 'Afrobeats', 'Ska', 'DrumAndBass', 'Funk', 'Emo', 'Jazz', 'R&B', 'Techno', 'Dubstep', 'Acoustic']","#FeelingsMatter,#Relatable,#MusicTherapy,#BrokenHeart,#Dreamy,#TikTokViral,#Emotional,#SelfReflection,#LostAndFound,#Mood"
86,93,0,2024-01-28 02:56:23.169492,-1,"['Soul', 'Lo-fi', 'Classical', 'Trap', 'Afrobeats', 'Reggae', 'Jazz', 'Electronic', 'Punk', 'World', 'Alternative', 'Emo', 'House', 'Opera', 'Latin', 'Dubstep']","#FeelsTrain,#LoveSong,#Dreamy,#RawEmotions,#MusicTherapy,#StoryOfMyLife,#DeepThoughts,#Relatable,#ChillVibes,#Heartbreak,#CryingInTheClub,#InMyFeelings,#CurrentMood,#BrokenHeart"
56,138,2,2024-12-14 20:42:23.169496,-1,"['Techno', 'Indie', 'Electronic', 'Trap', 'Synthwave', 'Reggae', 'EDM']","#CryingInTheClub,#StoryOfMyLife,#FeelingsMatter,#DeepThoughts,#BrokenHeart,#SelfReflection,#Emotional,#ChillVibes,#OnMyMind,#MusicTherapy,#Soulful"
48,379,1,2024-11-05 14:38:23.169499,1,"['Reggae', 'EDM', 'Metal', 'Dubstep', 'Afrobeats', 'Disco', 'Techno', 'Funk', 'Electronic', 'K-Pop', 'Classical', 'Trance']","#SelfReflection,#Dreamy,#MusicTherapy,#Heartbreak,#HealingThroughMusic,#Emotional"
23,386,1,2024-08-30 10:57:23.169502,-1,"['Soul', 'World', 'Ambient', 'Pop', 'Dubstep', 'EDM', 'Afrobeats', 'Synthwave', 'Jazz', 'Ska', 'Indie', 'Techno', 'Emo']","#LoveSong,#FeelingsMatter,#JustVibing,#StoryOfMyLife,#SelfReflection,#LostInThought,#AloneButNotLonely,#CryingInTheClub,#InMyFeelings,#Soulful,#TikTokViral"
18,130,1,2024-06-18 13:04:23.169505,-1,"['Country', 'Metal', 'Classical', 'Pop']","#Emotional,#CryingInTheClub,#AloneButNotLonely,#DeepThoughts,#LoveSong,#FeelsTrain,#CurrentMood,#TikTokViral"
96,109,1,2024-08-26 01:07:23.169509,-1,"['Pop', 'Reggae', 'Disco', 'Electronic', 'Trance', 'Gospel']","#TikTokViral,#JustVibing,#RawEmotions,#CurrentMood,#OnMyMind,#MusicToFeelTo,#AloneButNotLonely,#InnerPeace,#StoryOfMyLife,#BrokenHeart,#HealingThroughMusic,#Mood,#SelfReflection,#FeelsTrain"
98,281,0,2024-12-11 06:32:23.169512,-1,"['Disco', 'Chillstep', 'K-Pop', 'World', 'House', 'Blues', 'Classical', 'Afrobeats', 'DrumAndBass', 'EDM', 'Country', 'Gospel', 'Alternative', 'Trance', 'R&B', 'Funk', 'Grunge']",#SadBoyHours
73,418,3,2024-06-04 07:22:23.169515,-1,"['Soul', 'Jazz', 'House', 'Electronic', 'Blues', 'DrumAndBass']",#LateNightVibes
99,177,0,2024-03-11 15:45:23.169518,1,"['Pop', 'Funk', 'Reggae', 'Techno', 'Acoustic', 'Lo-fi', 'Hip-Hop', 'Opera', 'Latin', 'Ska']","#OnMyMind,#Heartbreak,#Dreamy,#FeelsTrain,#LateNightVibes,#Mood"
68,312,1,2025-01-19 12:34:23.169522,2,"['Emo', 'Country', 'Dancehall', 'Trance', 'Reggae', 'Lo-fi', 'Disco', 'Acoustic', 'Synthwave', 'Pop', 'Funk', 'Electronic', 'Folk', 'Chillstep', 'Soul']","#Dreamy,#TikTokViral"
33,302,0,2024-02-26 23:14:23.169525,-1,"['Punk', 'World', 'Jazz', 'Folk']","#Heartbreak,#OnMyMind"
89,200,2,2024-08-21 18:33:23.169528,-1,"['Alternative', 'Metal', 'Gospel', 'Country', 'Jazz', 'World', 'Techno', 'Chillstep', 'Reggae', 'Acoustic', 'Trance', 'EDM']",
85,252,1,2024-02-20 02:15:23.169531,-1,"['Gospel', 'Synthwave', 'World', 'Trance', 'Blues', 'Metal', 'Funk', 'Pop', 'Ambient', 'Dubstep', 'Alternative', 'Grunge', 'Trap', 'Punk', 'DrumAndBass', 'House', 'Emo']",
25,181,0,2024-12-01 06:51:23.169535,1,"['House', 'Jazz', 'Pop', 'Blues', 'Alternative', 'Opera', 'Afrobeats', 'Soul']","#CurrentMood,#Mood,#DeepThoughts"
92,135,2,2024-11-26 11:15:23.169538,-1,['Acoustic'],"#CryingInTheClub,#JustVibing,#LoveSong,#ViralSound,#MusicMood,#SelfReflection,#LostInThought,#StoryOfMyLife,#Emotional,#MusicToFeelTo,#SadBoyHours,#LateNightVibes"
92,261,2,2024-08-13 12:43:23.169541,-1,['Grunge'],#MusicToFeelTo
87,386,0,2025-01-04 14:38:23.169544,-1,"['Soul', 'World', 'Ambient', 'Pop', 'Dubstep', 'EDM', 'Afrobeats', 'Synthwave', 'Jazz', 'Ska', 'Indie', 'Techno', 'Emo']","#LoveSong,#FeelingsMatter,#JustVibing,#StoryOfMyLife,#SelfReflection,#LostInThought,#AloneButNotLonely,#CryingInTheClub,#InMyFeelings,#Soulful,#TikTokViral"
32,249,1,2024-10-24 19:58:23.169548,-1,"['Metal', 'Trance', 'Soul', 'Pop', 'Afrobeats', 'Ska', 'DrumAndBass', 'Funk', 'Emo', 'Jazz', 'R&B', 'Techno', 'Dubstep', 'Acoustic']","#FeelingsMatter,#Relatable,#MusicTherapy,#BrokenHeart,#Dreamy,#TikTokViral,#Emotional,#SelfReflection,#LostAndFound,#Mood"
87,291,0,2024-07-17 12:44:23.169551,1,"['EDM', 'Chillstep', 'Soul', 'Pop', 'Blues', 'Dubstep', 'Synthwave', 'Grunge', 'Funk', 'Metal', 'Emo']",
35,195,0,2024-06-22 00:36:23.169554,1,"['Rock', 'Techno', 'Synthwave', 'Trance']","#Soulful,#LifeFeels,#InnerPeace,#Dreamy,#MusicTherapy,#ChillVibes,#OnMyMind,#CryingInTheClub,#TikTokViral,#SadBoyHours,#MusicToFeelTo,#LoveSong,#FeelsTrain,#LostAndFound"
41,481,1,2024-09-21 22:18:23.169557,-1,"['Dancehall', 'Jazz', 'Ambient', 'Gospel', 'Indie', 'Reggae', 'Chillstep']","#InMyFeelings,#HealingThroughMusic,#SelfReflection,#JustVibing,#LifeFeels,#Dreamy,#StoryOfMyLife,#MusicMood,#LostAndFound,#LateNightVibes,#DeepThoughts,#BrokenHeart,#InnerPeace,#Heartbreak,#CryingInTheClub"
15,173,0,2024-08-29 22:30:23.169560,-1,"['Afrobeats', 'Opera', 'Classical', 'DrumAndBass', 'Reggae', 'Ska', 'Techno']","#LostInThought,#HealingThroughMusic,#Soulful,#AloneButNotLonely,#LifeFeels,#SelfReflection,#StoryOfMyLife"
64,351,1,2024-09-03 13:11:23.169564,-1,"['Disco', 'Emo']","#Mood,#RawEmotions,#LifeFeels"
99,378,0,2024-02-11 04:04:23.169570,-1,"['Blues', 'Ska', 'Jazz', 'Opera', 'Dubstep', 'Grunge', 'World', 'Electronic', 'Soul', 'Chillstep', 'Dancehall', 'Metal', 'EDM', 'Alternative', 'Synthwave', 'Country', 'Trap', 'Rock', 'Emo']","#ChillVibes,#RawEmotions,#MusicMood,#MusicTherapy,#Mood"
45,40,1,2024-12-11 23:40:23.169573,-1,"['R&B', 'Classical', 'Reggae', 'Chillstep', 'Ambient', 'Techno', 'Funk', 'Alternative']","#Emotional,#HealingThroughMusic,#LoveSong,#MusicMood,#TikTokViral,#LateNightVibes,#LifeFeels,#Soulful,#ChillVibes,#Dreamy"
74,182,2,2024-03-09 22:02:23.169577,2,"['Synthwave', 'Pop', 'Classical', 'Afrobeats', 'Ska', 'Dubstep', 'Acoustic']","#LateNightVibes,#RawEmotions,#MusicTherapy,#InMyFeelings,#Mood"
28,144,1,2024-10-17 12:50:23.169580,-1,[],"#MusicTherapy,#LostInThought,#StoryOfMyLife,#Mood,#CryingInTheClub,#SadBoyHours,#JustVibing,#InMyFeelings,#RawEmotions,#BrokenHeart,#Soulful,#Dreamy,#DeepThoughts"
17,377,1,2024-05-14 03:52:23.169583,-1,['Emo'],"#Soulful,#OnMyMind,#LateNightVibes,#FeelingsMatter,#JustVibing,#InMyFeelings,#MusicTherapy,#HealingThroughMusic,#BrokenHeart,#AloneButNotLonely,#Mood"
1,95,3,2024-10-07 18:14:23.169586,-1,"['Gospel', 'Lo-fi', 'Hip-Hop', 'Punk', 'Reggae', 'Country', 'K-Pop', 'Latin', 'Metal', 'Alternative']","#Emotional,#TikTokViral,#Heartbreak,#AloneButNotLonely,#LateNightVibes,#DeepThoughts,#ViralSound,#JustVibing,#Dreamy,#Soulful,#RawEmotions,#LoveSong,#FeelingsMatter,#ChillVibes"
25,275,1,2024-07-27 05:14:23.169589,1,"['Alternative', 'Pop', 'Electronic', 'Metal']","#Relatable,#RawEmotions,#InMyFeelings,#StoryOfMyLife,#CryingInTheClub,#OnMyMind,#CurrentMood,#LoveSong,#SadBoyHours,#Dreamy,#ChillVibes,#TikTokViral,#FeelsTrain,#SelfReflection,#Heartbreak"
89,260,1,2024-04-28 00:02:23.169593,-1,"['Hip-Hop', 'Alternative', 'Indie', 'Disco', 'Grunge', 'Ambient']","#ChillVibes,#LateNightVibes,#DeepThoughts"
97,449,0,2024-06-20 21:00:23.169596,-1,"['Soul', 'Reggae', 'Afrobeats', 'Alternative', 'Latin', 'Funk', 'Indie', 'Chillstep', 'Emo', 'DrumAndBass']","#HealingThroughMusic,#LoveSong,#InMyFeelings,#Heartbreak"
19,479,3,2024-05-11 19:38:23.169599,-1,"['Latin', 'Funk', 'Lo-fi', 'Soul', 'Chillstep', 'Afrobeats', 'House', 'Techno', 'Classical', 'World', 'Emo', 'Blues', 'Hip-Hop', 'Electronic', 'Country']","#ChillVibes,#MusicTherapy,#InMyFeelings,#LostInThought,#ViralSound,#InnerPeace,#LostAndFound,#Dreamy,#BrokenHeart,#MusicMood"
3,397,2,2024-12-05 08:51:23.169602,1,"['Funk', 'Ska', 'Emo', 'Indie', 'Trap', 'Alternative', 'Soul', 'K-Pop', 'Country']","#DeepThoughts,#TikTokViral,#Mood,#Emotional,#OnMyMind,#LifeFeels,#Heartbreak,#CurrentMood,#BrokenHeart"
73,481,1,2025-01-13 14:11:23.169606,-1,"['Dancehall', 'Jazz', 'Ambient', 'Gospel', 'Indie', 'Reggae', 'Chillstep']","#InMyFeelings,#HealingThroughMusic,#SelfReflection,#JustVibing,#LifeFeels,#Dreamy,#StoryOfMyLife,#MusicMood,#LostAndFound,#LateNightVibes,#DeepThoughts,#BrokenHeart,#InnerPeace,#Heartbreak,#CryingInTheClub"
30,300,1,2024-05-16 09:50:23.169609,1,"['K-Pop', 'Punk', 'World', 'Metal']","#InMyFeelings,#JustVibing,#ChillVibes"
4,496,2,2024-11-16 18:50:23.169612,-1,"['Alternative', 'Lo-fi', 'Trance', 'Electronic', 'Disco', 'Grunge']","#TikTokViral,#FeelsTrain,#LostAndFound,#LoveSong,#LateNightVibes,#InnerPeace,#MusicMood,#SelfReflection,#LifeFeels,#HealingThroughMusic,#MusicToFeelTo"
82,62,3,2024-04-16 16:04:23.169615,-1,"['Grunge', 'Trap', 'Reggae', 'R&B', 'Lo-fi', 'Afrobeats', 'Indie', 'Punk', 'Emo', 'Disco', 'Pop', 'Hip-Hop', 'Ska']","#StoryOfMyLife,#FeelingsMatter,#Emotional,#MusicTherapy,#Soulful,#ChillVibes"
81,15,1,2024-10-05 15:21:23.169619,-1,"['Rock', 'R&B', 'Folk', 'Punk', 'House', 'Jazz', 'Reggae', 'Ska', 'K-Pop', 'Afrobeats', 'Opera']","#StoryOfMyLife,#MusicMood,#TikTokViral,#MusicTherapy,#SelfReflection,#FeelsTrain,#MusicToFeelTo,#LateNightVibes,#LostAndFound,#OnMyMind,#Soulful,#Emotional,#LifeFeels,#Mood,#LostInThought"
72,9,0,2024-08-03 23:58:23.169622,1,[],"#StoryOfMyLife,#Soulful,#InnerPeace,#DeepThoughts,#MusicMood,#LateNightVibes,#RawEmotions,#ChillVibes,#Mood,#LostAndFound,#MusicToFeelTo,#OnMyMind,#LifeFeels,#TikTokViral"
20,224,2,2024-02-25 22:10:23.169625,1,"['Metal', 'Chillstep', 'House']","#InnerPeace,#AloneButNotLonely,#ViralSound,#OnMyMind"
20,225,1,2024-04-23 11:28:23.169631,2,"['Latin', 'Disco', 'Emo', 'Classical', 'Folk', 'Funk', 'Trap', 'Reggae', 'Gospel', 'Dubstep', 'Ambient', 'Ska', 'Grunge', 'Soul', 'Pop', 'Electronic', 'Metal']","#LoveSong,#InnerPeace,#SadBoyHours,#Dreamy"
14,140,0,2025-01-02 14:38:23.169638,-1,['Techno'],"#HealingThroughMusic,#LostAndFound,#CurrentMood,#StoryOfMyLife"
81,256,1,2024-04-02 16:22:23.169641,1,"['Alternative', 'Folk', 'Country', 'Lo-fi', 'Latin', 'Metal', 'Chillstep', 'Blues', 'Synthwave', 'Electronic', 'Ska', 'World', 'Reggae', 'Punk', 'Trance', 'Techno', 'Classical']","#AloneButNotLonely,#MusicToFeelTo"
65,263,1,2024-04-26 06:12:23.169645,-1,['Techno'],"#InnerPeace,#StoryOfMyLife,#Dreamy,#BrokenHeart,#LostAndFound,#HealingThroughMusic,#MusicMood,#LostInThought,#SadBoyHours,#LateNightVibes"
63,91,2,2024-10-30 08:46:23.169648,1,"['Pop', 'Synthwave', 'Metal', 'Lo-fi', 'DrumAndBass', 'K-Pop', 'Dubstep', 'Opera', 'Disco', 'Acoustic', 'Alternative']","#HealingThroughMusic,#MusicMood,#JustVibing,#AloneButNotLonely,#MusicTherapy,#Emotional,#FeelsTrain,#CurrentMood,#Heartbreak"
34,157,0,2024-10-15 18:46:23.169651,-1,"['Afrobeats', 'DrumAndBass', 'Grunge', 'Lo-fi']","#LostInThought,#InnerPeace,#LoveSong,#LostAndFound,#Heartbreak,#SelfReflection,#ViralSound,#TikTokViral,#MusicToFeelTo,#InMyFeelings,#HealingThroughMusic,#Mood"
46,289,0,2024-12-07 21:51:23.169661,-1,[],"#RawEmotions,#SelfReflection,#BrokenHeart,#CurrentMood,#StoryOfMyLife,#LifeFeels,#MusicToFeelTo,#Relatable,#CryingInTheClub,#Heartbreak,#InMyFeelings,#JustVibing,#Soulful,#AloneButNotLonely,#LostAndFound"
51,462,1,2024-08-17 18:54:23.169664,-1,"['Rock', 'Opera', 'House', 'K-Pop', 'Indie', 'Metal', 'Latin', 'Country', 'Dancehall', 'Hip-Hop', 'Lo-fi', 'World', 'Trance', 'Chillstep', 'Punk', 'Soul', 'Grunge', 'Dubstep']","#DeepThoughts,#LostInThought,#BrokenHeart,#SadBoyHours,#CryingInTheClub,#MusicTherapy,#MusicMood,#Emotional,#FeelingsMatter,#LateNightVibes,#LifeFeels,#InMyFeelings,#SelfReflection,#TikTokViral,#FeelsTrain"
95,17,2,2024-12-27 07:22:23.169671,-1,"['World', 'Opera', 'Lo-fi', 'Chillstep', 'Afrobeats', 'Jazz', 'Dubstep', 'Ambient', 'Folk', 'Country', 'Electronic', 'DrumAndBass', 'Rock', 'Emo', 'House', 'Alternative', 'Dancehall', 'Techno', 'Soul']",#DeepThoughts
37,162,0,2024-03-29 15:07:23.169674,-1,"['Acoustic', 'Trap', 'Metal']","#FeelsTrain,#TikTokViral,#FeelingsMatter,#InMyFeelings,#OnMyMind,#Mood,#DeepThoughts,#InnerPeace,#CryingInTheClub,#RawEmotions,#ViralSound,#ChillVibes,#LostAndFound,#JustVibing,#StoryOfMyLife"
78,335,1,2024-05-29 03:41:23.169677,1,"['Punk', 'Ska', 'EDM', 'Gospel', 'Alternative', 'Dubstep', 'K-Pop', 'Chillstep', 'Classical', 'Afrobeats', 'Trance', 'Indie', 'Jazz', 'Ambient', 'Reggae', 'Emo', 'Synthwave']","#InnerPeace,#StoryOfMyLife,#Heartbreak,#InMyFeelings,#LateNightVibes,#LostAndFound,#LifeFeels,#BrokenHeart,#SadBoyHours,#Emotional,#ViralSound,#MusicTherapy,#Relatable,#MusicMood"
98,371,1,2024-10-14 04:19:23.169680,-1,"['World', 'Techno', 'Folk', 'Dancehall', 'Ska']","#LifeFeels,#LateNightVibes,#FeelingsMatter,#CurrentMood"
38,34,0,2024-08-15 03:05:23.169687,-1,"['World', 'Synthwave', 'Punk', 'R&B']",#BrokenHeart
81,197,0,2024-07-10 14:58:23.169690,1,"['Country', 'Punk']","#LostAndFound,#FeelingsMatter"
12,164,2,2024-03-01 11:52:23.169693,-1,['Synthwave'],"#InMyFeelings,#InnerPeace,#MusicTherapy,#Relatable,#LostAndFound,#BrokenHeart,#LifeFeels,#FeelingsMatter,#Dreamy,#LateNightVibes,#CryingInTheClub,#CurrentMood"
16,281,4,2024-11-10 13:11:23.169696,-1,"['Disco', 'Chillstep', 'K-Pop', 'World', 'House', 'Blues', 'Classical', 'Afrobeats', 'DrumAndBass', 'EDM', 'Country', 'Gospel', 'Alternative', 'Trance', 'R&B', 'Funk', 'Grunge']",#SadBoyHours
71,386,3,2024-10-03 16:04:23.169703,-1,"['Soul', 'World', 'Ambient', 'Pop', 'Dubstep', 'EDM', 'Afrobeats', 'Synthwave', 'Jazz', 'Ska', 'Indie', 'Techno', 'Emo']","#LoveSong,#FeelingsMatter,#JustVibing,#StoryOfMyLife,#SelfReflection,#LostInThought,#AloneButNotLonely,#CryingInTheClub,#InMyFeelings,#Soulful,#TikTokViral"
64,162,0,2024-07-10 11:12:23.169706,-1,"['Acoustic', 'Trap', 'Metal']","#FeelsTrain,#TikTokViral,#FeelingsMatter,#InMyFeelings,#OnMyMind,#Mood,#DeepThoughts,#InnerPeace,#CryingInTheClub,#RawEmotions,#ViralSound,#ChillVibes,#LostAndFound,#JustVibing,#StoryOfMyLife"
63,467,0,2024-01-26 23:45:23.169709,-1,"['Jazz', 'K-Pop', 'Funk', 'Chillstep', 'Dubstep', 'Rock', 'Alternative', 'Classical', 'Synthwave', 'Emo', 'Grunge', 'Indie', 'Electronic']","#StoryOfMyLife,#Relatable,#MusicToFeelTo,#BrokenHeart,#HealingThroughMusic,#Emotional,#InMyFeelings,#ViralSound,#ChillVibes,#OnMyMind,#SelfReflection,#Heartbreak,#LostInThought,#JustVibing,#LostAndFound"
15,131,0,2024-03-05 03:43:23.169713,1,"['World', 'Techno', 'Reggae', 'Acoustic', 'Metal', 'Latin', 'Indie', 'Ska', 'Opera', 'Blues', 'R&B', 'House', 'Punk']","#Dreamy,#JustVibing,#BrokenHeart,#FeelingsMatter,#LifeFeels,#OnMyMind,#LostInThought"
78,361,0,2024-03-16 12:52:23.169716,-1,"['Blues', 'Metal', 'Chillstep', 'Trance', 'Pop', 'Latin', 'R&B', 'Funk', 'DrumAndBass', 'Disco', 'K-Pop', 'Emo', 'Country', 'Grunge', 'Lo-fi', 'Ambient', 'EDM', 'Synthwave']","#MusicToFeelTo,#ViralSound,#HealingThroughMusic,#Relatable,#InnerPeace,#DeepThoughts"
77,69,0,2024-05-30 23:56:23.169719,-1,"['Lo-fi', 'Classical', 'Dancehall', 'Punk', 'Techno', 'Chillstep', 'Disco', 'Soul', 'World', 'Alternative', 'Funk']","#Relatable,#ViralSound,#DeepThoughts,#MusicToFeelTo,#OnMyMind,#Heartbreak,#Emotional,#LostAndFound,#SadBoyHours"
91,312,1,2024-01-27 14:44:23.169723,-1,"['Emo', 'Country', 'Dancehall', 'Trance', 'Reggae', 'Lo-fi', 'Disco', 'Acoustic', 'Synthwave', 'Pop', 'Funk', 'Electronic', 'Folk', 'Chillstep', 'Soul']","#Dreamy,#TikTokViral"
57,85,0,2024-05-16 02:49:23.169726,2,"['R&B', 'Classical', 'Pop', 'Dubstep', 'Hip-Hop', 'Opera']","#MusicMood,#ChillVibes,#ViralSound,#LifeFeels"
97,17,2,2024-12-08 09:20:23.169736,-1,"['World', 'Opera', 'Lo-fi', 'Chillstep', 'Afrobeats', 'Jazz', 'Dubstep', 'Ambient', 'Folk', 'Country', 'Electronic', 'DrumAndBass', 'Rock', 'Emo', 'House', 'Alternative', 'Dancehall', 'Techno', 'Soul']",#DeepThoughts
45,138,0,2024-12-02 19:17:23.169739,-1,"['Techno', 'Indie', 'Electronic', 'Trap', 'Synthwave', 'Reggae', 'EDM']","#CryingInTheClub,#StoryOfMyLife,#FeelingsMatter,#DeepThoughts,#BrokenHeart,#SelfReflection,#Emotional,#ChillVibes,#OnMyMind,#MusicTherapy,#Soulful"
84,328,2,2024-03-17 17:33:23.169742,-1,"['Techno', 'Ambient']","#JustVibing,#LifeFeels,#LoveSong,#ChillVibes,#ViralSound,#SelfReflection"
12,479,2,2024-12-24 03:41:23.169745,1,"['Latin', 'Funk', 'Lo-fi', 'Soul', 'Chillstep', 'Afrobeats', 'House', 'Techno', 'Classical', 'World', 'Emo', 'Blues', 'Hip-Hop', 'Electronic', 'Country']","#ChillVibes,#MusicTherapy,#InMyFeelings,#LostInThought,#ViralSound,#InnerPeace,#LostAndFound,#Dreamy,#BrokenHeart,#MusicMood"
10,466,1,2024-05-29 04:41:23.169749,-1,"['Grunge', 'Blues', 'Trap', 'K-Pop', 'Techno', 'Dubstep', 'Opera', 'Synthwave', 'World', 'Chillstep', 'Rock', 'Metal', 'Hip-Hop']","#MusicMood,#LifeFeels,#StoryOfMyLife,#InnerPeace,#TikTokViral,#ViralSound,#JustVibing,#FeelsTrain,#Emotional,#MusicTherapy,#Mood"
47,171,1,2024-03-29 12:04:23.169752,-1,"['Dancehall', 'World', 'Emo', 'Hip-Hop', 'Techno', 'DrumAndBass', 'Electronic', 'Trance', 'Reggae', 'Indie', 'Jazz', 'Funk', 'Ska', 'Soul', 'Metal', 'Alternative', 'Lo-fi', 'R&B', 'Afrobeats']","#TikTokViral,#LostAndFound,#StoryOfMyLife,#Soulful,#InMyFeelings,#ViralSound,#Relatable,#DeepThoughts,#MusicMood,#InnerPeace,#Mood,#CurrentMood,#Heartbreak,#HealingThroughMusic,#RawEmotions"
33,460,1,2024-10-06 23:47:23.169755,1,"['Dancehall', 'Gospel', 'Chillstep', 'Trap', 'DrumAndBass', 'Classical', 'Folk']","#StoryOfMyLife,#JustVibing,#Dreamy,#MusicToFeelTo,#FeelsTrain,#SelfReflection,#RawEmotions,#OnMyMind,#DeepThoughts"
51,228,0,2024-09-09 14:33:23.169762,-1,"['Ambient', 'Jazz', 'Pop', 'K-Pop', 'Synthwave', 'Grunge', 'Afrobeats', 'DrumAndBass', 'Blues']","#Relatable,#LifeFeels,#MusicToFeelTo,#TikTokViral,#CurrentMood,#Dreamy,#InMyFeelings"
94,431,1,2024-03-12 09:11:23.169765,-1,"['Acoustic', 'Ska', 'K-Pop', 'Dubstep', 'R&B', 'Techno', 'Soul', 'Opera', 'Metal', 'Trance', 'Trap', 'Disco', 'Electronic', 'Indie', 'Hip-Hop', 'Lo-fi', 'Ambient', 'Chillstep', 'Folk']","#Heartbreak,#Dreamy,#AloneButNotLonely,#InMyFeelings,#SadBoyHours,#LateNightVibes,#BrokenHeart,#CurrentMood,#MusicToFeelTo,#LostAndFound,#LostInThought,#OnMyMind,#Relatable,#MusicTherapy"
47,281,2,2024-05-12 00:31:23.169768,-1,"['Disco', 'Chillstep', 'K-Pop', 'World', 'House', 'Blues', 'Classical', 'Afrobeats', 'DrumAndBass', 'EDM', 'Country', 'Gospel', 'Alternative', 'Trance', 'R&B', 'Funk', 'Grunge']",#SadBoyHours
